sales_date,GTIN,product_name,weekday_name,month_name,dominant_weather_type,dominant_temp_category,daily_sales_count,daily_sales_value
2019-07-23,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,JUL,cloudy,hot,844,2523.56
2019-07-23,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,JUL,cloudy,hot,744,2968.56
2019-07-23,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,JUL,cloudy,hot,869,1729.31
2019-07-23,GTIN-8720000066784,Solero Exotic 90ml,TUE,JUL,cloudy,hot,864,1719.36
2019-07-24,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,JUL,rainy,warm,165,245.85
2019-07-24,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,JUL,rainy,warm,188,280.12
2019-07-24,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,JUL,rainy,warm,187,465.63
2019-07-24,GTIN-8000920461235,Calippo Cola 105ml,WED,JUL,rainy,warm,172,342.28
2019-07-24,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,JUL,rainy,warm,176,526.24
2019-07-24,GTIN-8711327319714,Cornetto Classico 120ml,WED,JUL,rainy,warm,157,626.43
2019-07-24,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,JUL,rainy,warm,189,565.11
2019-07-24,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,JUL,rainy,warm,163,650.37
2019-07-24,GTIN-8711918648606,Walls Feast Classic 90ml,WED,JUL,rainy,warm,177,352.23
2019-07-24,GTIN-8720000066784,Solero Exotic 90ml,WED,JUL,rainy,warm,169,336.31
2019-07-25,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,JUL,sunny,hot,1194,1779.06
2019-07-25,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,JUL,sunny,hot,1176,1752.24
2019-07-25,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,JUL,sunny,hot,1194,2973.06
2019-07-25,GTIN-8000920461235,Calippo Cola 105ml,THU,JUL,sunny,hot,1143,2274.57
2019-07-25,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,JUL,sunny,hot,1042,3115.58
2019-07-25,GTIN-8711327319714,Cornetto Classico 120ml,THU,JUL,sunny,hot,895,3571.05
2019-07-25,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,JUL,sunny,hot,1016,3037.84
2019-07-25,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,JUL,sunny,hot,890,3551.1
2019-07-25,GTIN-8711918648606,Walls Feast Classic 90ml,THU,JUL,sunny,hot,1140,2268.6
2019-07-25,GTIN-8720000066784,Solero Exotic 90ml,THU,JUL,sunny,hot,1090,2169.1
2019-07-26,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,JUL,cloudy,hot,1043,1554.07
2019-07-26,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,JUL,cloudy,hot,937,1396.13
2019-07-26,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,JUL,cloudy,hot,1001,2492.49
2019-07-26,GTIN-8000920461235,Calippo Cola 105ml,FRI,JUL,cloudy,hot,918,1826.82
2019-07-26,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,JUL,cloudy,hot,827,2472.73
2019-07-26,GTIN-8711327319714,Cornetto Classico 120ml,FRI,JUL,cloudy,hot,705,2812.95
2019-07-26,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,JUL,cloudy,hot,782,2338.18
2019-07-26,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,JUL,cloudy,hot,709,2828.91
2019-07-26,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,JUL,cloudy,hot,878,1747.22
2019-07-26,GTIN-8720000066784,Solero Exotic 90ml,FRI,JUL,cloudy,hot,879,1749.21
2019-07-27,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,JUL,cloudy,warm,695,1035.55
2019-07-27,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,JUL,cloudy,warm,716,1066.84
2019-07-27,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,JUL,cloudy,warm,716,1782.84
2019-07-27,GTIN-8000920461235,Calippo Cola 105ml,SAT,JUL,cloudy,warm,736,1464.64
2019-07-27,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,JUL,cloudy,warm,658,1967.42
2019-07-27,GTIN-8711327319714,Cornetto Classico 120ml,SAT,JUL,cloudy,warm,588,2346.12
2019-07-27,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,JUL,cloudy,warm,627,1874.73
2019-07-27,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,JUL,cloudy,warm,646,2577.54
2019-07-27,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,JUL,cloudy,warm,686,1365.14
2019-07-27,GTIN-8720000066784,Solero Exotic 90ml,SAT,JUL,cloudy,warm,720,1432.8
2019-07-28,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,JUL,cloudy,hot,1025,1527.25
2019-07-28,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,JUL,cloudy,hot,918,1367.82
2019-07-28,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,JUL,cloudy,hot,897,2233.53
2019-07-28,GTIN-8000920461235,Calippo Cola 105ml,SUN,JUL,cloudy,hot,944,1878.56
2019-07-28,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,JUL,cloudy,hot,817,2442.83
2019-07-28,GTIN-8711327319714,Cornetto Classico 120ml,SUN,JUL,cloudy,hot,728,2904.72
2019-07-28,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,JUL,cloudy,hot,834,2493.66
2019-07-28,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,JUL,cloudy,hot,727,2900.73
2019-07-28,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,JUL,cloudy,hot,902,1794.98
2019-07-28,GTIN-8720000066784,Solero Exotic 90ml,SUN,JUL,cloudy,hot,882,1755.18
2019-07-29,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,JUL,cloudy,hot,939,1399.11
2019-07-29,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,JUL,cloudy,hot,1012,1507.88
2019-07-29,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,JUL,cloudy,hot,985,2452.65
2019-07-29,GTIN-8000920461235,Calippo Cola 105ml,MON,JUL,cloudy,hot,935,1860.65
2019-07-29,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,JUL,cloudy,hot,848,2535.52
2019-07-29,GTIN-8711327319714,Cornetto Classico 120ml,MON,JUL,cloudy,hot,698,2785.02
2019-07-29,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,JUL,cloudy,hot,789,2359.11
2019-07-29,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,JUL,cloudy,hot,736,2936.64
2019-07-29,GTIN-8711918648606,Walls Feast Classic 90ml,MON,JUL,cloudy,hot,896,1783.04
2019-07-29,GTIN-8720000066784,Solero Exotic 90ml,MON,JUL,cloudy,hot,846,1683.54
2019-07-30,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,JUL,sunny,hot,1207,1798.43
2019-07-30,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,JUL,sunny,hot,1284,1913.16
2019-07-30,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,JUL,sunny,hot,1238,3082.62
2019-07-30,GTIN-8000920461235,Calippo Cola 105ml,TUE,JUL,sunny,hot,1066,2121.34
2019-07-30,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,JUL,sunny,hot,1063,3178.37
2019-07-30,GTIN-8711327319714,Cornetto Classico 120ml,TUE,JUL,sunny,hot,850,3391.5
2019-07-30,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,JUL,sunny,hot,968,2894.32
2019-07-30,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,JUL,sunny,hot,878,3503.22
2019-07-30,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,JUL,sunny,hot,1153,2294.47
2019-07-30,GTIN-8720000066784,Solero Exotic 90ml,TUE,JUL,sunny,hot,1078,2145.22
2019-07-31,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,JUL,sunny,hot,1148,1710.52
2019-07-31,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,JUL,sunny,hot,1206,1796.94
2019-07-31,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,JUL,sunny,hot,1188,2958.12
2019-07-31,GTIN-8000920461235,Calippo Cola 105ml,WED,JUL,sunny,hot,1052,2093.48
2019-07-31,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,JUL,sunny,hot,993,2969.07
2019-07-31,GTIN-8711327319714,Cornetto Classico 120ml,WED,JUL,sunny,hot,844,3367.56
2019-07-31,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,JUL,sunny,hot,1038,3103.62
2019-07-31,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,JUL,sunny,hot,871,3475.29
2019-07-31,GTIN-8711918648606,Walls Feast Classic 90ml,WED,JUL,sunny,hot,1103,2194.97
2019-07-31,GTIN-8720000066784,Solero Exotic 90ml,WED,JUL,sunny,hot,1106,2200.94
2019-08-01,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,AUG,rainy,warm,174,259.26
2019-08-01,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,AUG,rainy,warm,184,274.16
2019-08-01,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,AUG,rainy,warm,172,428.28
2019-08-01,GTIN-8000920461235,Calippo Cola 105ml,THU,AUG,rainy,warm,187,372.13
2019-08-01,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,AUG,rainy,warm,157,469.43
2019-08-01,GTIN-8711327319714,Cornetto Classico 120ml,THU,AUG,rainy,warm,163,650.37
2019-08-01,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,AUG,rainy,warm,168,502.32
2019-08-01,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,AUG,rainy,warm,163,650.37
2019-08-01,GTIN-8711918648606,Walls Feast Classic 90ml,THU,AUG,rainy,warm,181,360.19
2019-08-01,GTIN-8720000066784,Solero Exotic 90ml,THU,AUG,rainy,warm,183,364.17
2019-08-02,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,AUG,cloudy,hot,1000,1490
2019-08-02,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,AUG,cloudy,hot,952,1418.48
2019-08-02,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,AUG,cloudy,hot,958,2385.42
2019-08-02,GTIN-8000920461235,Calippo Cola 105ml,FRI,AUG,cloudy,hot,883,1757.17
2019-08-02,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,AUG,cloudy,hot,821,2454.79
2019-08-02,GTIN-8711327319714,Cornetto Classico 120ml,FRI,AUG,cloudy,hot,672,2681.28
2019-08-02,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,AUG,cloudy,hot,816,2439.84
2019-08-02,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,AUG,cloudy,hot,724,2888.76
2019-08-02,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,AUG,cloudy,hot,875,1741.25
2019-08-02,GTIN-8720000066784,Solero Exotic 90ml,FRI,AUG,cloudy,hot,885,1761.15
2019-08-03,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,AUG,rainy,hot,1004,1495.96
2019-08-03,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,AUG,rainy,hot,1004,1495.96
2019-08-03,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,AUG,rainy,hot,1023,2547.27
2019-08-03,GTIN-8000920461235,Calippo Cola 105ml,SAT,AUG,rainy,hot,890,1771.1
2019-08-03,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,AUG,rainy,hot,778,2326.22
2019-08-03,GTIN-8711327319714,Cornetto Classico 120ml,SAT,AUG,rainy,hot,667,2661.33
2019-08-03,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,AUG,rainy,hot,841,2514.59
2019-08-03,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,AUG,rainy,hot,725,2892.75
2019-08-03,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,AUG,rainy,hot,924,1838.76
2019-08-03,GTIN-8720000066784,Solero Exotic 90ml,SAT,AUG,rainy,hot,905,1800.95
2019-08-04,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,AUG,cloudy,hot,947,1411.03
2019-08-04,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,AUG,cloudy,hot,980,1460.2
2019-08-04,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,AUG,cloudy,hot,936,2330.64
2019-08-04,GTIN-8000920461235,Calippo Cola 105ml,SUN,AUG,cloudy,hot,891,1773.09
2019-08-04,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,AUG,cloudy,hot,811,2424.89
2019-08-04,GTIN-8711327319714,Cornetto Classico 120ml,SUN,AUG,cloudy,hot,703,2804.97
2019-08-04,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,AUG,cloudy,hot,876,2619.24
2019-08-04,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,AUG,cloudy,hot,693,2765.07
2019-08-04,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,AUG,cloudy,hot,972,1934.28
2019-08-04,GTIN-8720000066784,Solero Exotic 90ml,SUN,AUG,cloudy,hot,919,1828.81
2019-08-05,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,AUG,sunny,warm,701,1044.49
2019-08-05,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,AUG,sunny,warm,667,993.83
2019-08-05,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,AUG,sunny,warm,719,1790.31
2019-08-05,GTIN-8000920461235,Calippo Cola 105ml,MON,AUG,sunny,warm,694,1381.06
2019-08-05,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,AUG,sunny,warm,639,1910.61
2019-08-05,GTIN-8711327319714,Cornetto Classico 120ml,MON,AUG,sunny,warm,585,2334.15
2019-08-05,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,AUG,sunny,warm,672,2009.28
2019-08-05,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,AUG,sunny,warm,607,2421.93
2019-08-05,GTIN-8711918648606,Walls Feast Classic 90ml,MON,AUG,sunny,warm,696,1385.04
2019-08-05,GTIN-8720000066784,Solero Exotic 90ml,MON,AUG,sunny,warm,706,1404.94
2019-08-06,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,AUG,sunny,warm,698,1040.02
2019-08-06,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,AUG,sunny,warm,771,1148.79
2019-08-06,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,AUG,sunny,warm,699,1740.51
2019-08-06,GTIN-8000920461235,Calippo Cola 105ml,TUE,AUG,sunny,warm,680,1353.2
2019-08-06,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,AUG,sunny,warm,657,1964.43
2019-08-06,GTIN-8711327319714,Cornetto Classico 120ml,TUE,AUG,sunny,warm,577,2302.23
2019-08-06,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,AUG,sunny,warm,668,1997.32
2019-08-06,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,AUG,sunny,warm,656,2617.44
2019-08-06,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,AUG,sunny,warm,739,1470.61
2019-08-06,GTIN-8720000066784,Solero Exotic 90ml,TUE,AUG,sunny,warm,715,1422.85
2019-08-07,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,AUG,rainy,warm,181,269.69
2019-08-07,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,AUG,rainy,warm,173,257.77
2019-08-07,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,AUG,rainy,warm,172,428.28
2019-08-07,GTIN-8000920461235,Calippo Cola 105ml,WED,AUG,rainy,warm,201,399.99
2019-08-07,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,AUG,rainy,warm,152,454.48
2019-08-07,GTIN-8711327319714,Cornetto Classico 120ml,WED,AUG,rainy,warm,155,618.45
2019-08-07,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,AUG,rainy,warm,159,475.41
2019-08-07,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,AUG,rainy,warm,151,602.49
2019-08-07,GTIN-8711918648606,Walls Feast Classic 90ml,WED,AUG,rainy,warm,186,370.14
2019-08-07,GTIN-8720000066784,Solero Exotic 90ml,WED,AUG,rainy,warm,173,344.27
2019-08-08,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,AUG,rainy,hot,1061,1580.89
2019-08-08,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,AUG,rainy,hot,977,1455.73
2019-08-08,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,AUG,rainy,hot,962,2395.38
2019-08-08,GTIN-8000920461235,Calippo Cola 105ml,THU,AUG,rainy,hot,857,1705.43
2019-08-08,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,AUG,rainy,hot,789,2359.11
2019-08-08,GTIN-8711327319714,Cornetto Classico 120ml,THU,AUG,rainy,hot,642,2561.58
2019-08-08,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,AUG,rainy,hot,882,2637.18
2019-08-08,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,AUG,rainy,hot,726,2896.74
2019-08-08,GTIN-8711918648606,Walls Feast Classic 90ml,THU,AUG,rainy,hot,861,1713.39
2019-08-08,GTIN-8720000066784,Solero Exotic 90ml,THU,AUG,rainy,hot,911,1812.89
2019-08-09,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,AUG,sunny,hot,1156,1722.44
2019-08-09,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,AUG,sunny,hot,1182,1761.18
2019-08-09,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,AUG,sunny,hot,1228,3057.72
2019-08-09,GTIN-8000920461235,Calippo Cola 105ml,FRI,AUG,sunny,hot,1075,2139.25
2019-08-09,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,AUG,sunny,hot,1008,3013.92
2019-08-09,GTIN-8711327319714,Cornetto Classico 120ml,FRI,AUG,sunny,hot,870,3471.3
2019-08-09,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,AUG,sunny,hot,990,2960.1
2019-08-09,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,AUG,sunny,hot,889,3547.11
2019-08-09,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,AUG,sunny,hot,1123,2234.77
2019-08-09,GTIN-8720000066784,Solero Exotic 90ml,FRI,AUG,sunny,hot,1119,2226.81
2019-08-10,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,AUG,sunny,hot,1294,1928.06
2019-08-10,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,AUG,sunny,hot,1186,1767.14
2019-08-10,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,AUG,sunny,hot,1236,3077.64
2019-08-10,GTIN-8000920461235,Calippo Cola 105ml,SAT,AUG,sunny,hot,1081,2151.19
2019-08-10,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,AUG,sunny,hot,1005,3004.95
2019-08-10,GTIN-8711327319714,Cornetto Classico 120ml,SAT,AUG,sunny,hot,930,3710.7
2019-08-10,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,AUG,sunny,hot,1041,3112.59
2019-08-10,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,AUG,sunny,hot,913,3642.87
2019-08-10,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,AUG,sunny,hot,1077,2143.23
2019-08-10,GTIN-8720000066784,Solero Exotic 90ml,SAT,AUG,sunny,hot,1095,2179.05
2019-08-11,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,AUG,rainy,hot,950,1415.5
2019-08-11,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,AUG,rainy,hot,977,1455.73
2019-08-11,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,AUG,rainy,hot,973,2422.77
2019-08-11,GTIN-8000920461235,Calippo Cola 105ml,SUN,AUG,rainy,hot,883,1757.17
2019-08-11,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,AUG,rainy,hot,832,2487.68
2019-08-11,GTIN-8711327319714,Cornetto Classico 120ml,SUN,AUG,rainy,hot,678,2705.22
2019-08-11,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,AUG,rainy,hot,824,2463.76
2019-08-11,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,AUG,rainy,hot,716,2856.84
2019-08-11,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,AUG,rainy,hot,897,1785.03
2019-08-11,GTIN-8720000066784,Solero Exotic 90ml,SUN,AUG,rainy,hot,912,1814.88
2019-08-12,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,AUG,rainy,warm,166,247.34
2019-08-12,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,AUG,rainy,warm,207,308.43
2019-08-12,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,AUG,rainy,warm,175,435.75
2019-08-12,GTIN-8000920461235,Calippo Cola 105ml,MON,AUG,rainy,warm,170,338.3
2019-08-12,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,AUG,rainy,warm,149,445.51
2019-08-12,GTIN-8711327319714,Cornetto Classico 120ml,MON,AUG,rainy,warm,157,626.43
2019-08-12,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,AUG,rainy,warm,186,556.14
2019-08-12,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,AUG,rainy,warm,138,550.62
2019-08-12,GTIN-8711918648606,Walls Feast Classic 90ml,MON,AUG,rainy,warm,182,362.18
2019-08-12,GTIN-8720000066784,Solero Exotic 90ml,MON,AUG,rainy,warm,181,360.19
2019-08-13,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,AUG,cloudy,warm,686,1022.14
2019-08-13,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,AUG,cloudy,warm,714,1063.86
2019-08-13,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,AUG,cloudy,warm,735,1830.15
2019-08-13,GTIN-8000920461235,Calippo Cola 105ml,TUE,AUG,cloudy,warm,752,1496.48
2019-08-13,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,AUG,cloudy,warm,705,2107.95
2019-08-13,GTIN-8711327319714,Cornetto Classico 120ml,TUE,AUG,cloudy,warm,554,2210.46
2019-08-13,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,AUG,cloudy,warm,675,2018.25
2019-08-13,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,AUG,cloudy,warm,585,2334.15
2019-08-13,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,AUG,cloudy,warm,706,1404.94
2019-08-13,GTIN-8720000066784,Solero Exotic 90ml,TUE,AUG,cloudy,warm,745,1482.55
2019-08-14,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,AUG,sunny,hot,1274,1898.26
2019-08-14,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,AUG,sunny,hot,1248,1859.52
2019-08-14,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,AUG,sunny,hot,1230,3062.7
2019-08-14,GTIN-8000920461235,Calippo Cola 105ml,WED,AUG,sunny,hot,1079,2147.21
2019-08-14,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,AUG,sunny,hot,1055,3154.45
2019-08-14,GTIN-8711327319714,Cornetto Classico 120ml,WED,AUG,sunny,hot,978,3902.22
2019-08-14,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,AUG,sunny,hot,987,2951.13
2019-08-14,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,AUG,sunny,hot,845,3371.55
2019-08-14,GTIN-8711918648606,Walls Feast Classic 90ml,WED,AUG,sunny,hot,1148,2284.52
2019-08-14,GTIN-8720000066784,Solero Exotic 90ml,WED,AUG,sunny,hot,1123,2234.77
2019-08-15,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,AUG,sunny,hot,1292,1925.08
2019-08-15,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,AUG,sunny,hot,1253,1866.97
2019-08-15,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,AUG,sunny,hot,1194,2973.06
2019-08-15,GTIN-8000920461235,Calippo Cola 105ml,THU,AUG,sunny,hot,1078,2145.22
2019-08-15,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,AUG,sunny,hot,1049,3136.51
2019-08-15,GTIN-8711327319714,Cornetto Classico 120ml,THU,AUG,sunny,hot,871,3475.29
2019-08-15,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,AUG,sunny,hot,1072,3205.28
2019-08-15,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,AUG,sunny,hot,890,3551.1
2019-08-15,GTIN-8711918648606,Walls Feast Classic 90ml,THU,AUG,sunny,hot,1079,2147.21
2019-08-15,GTIN-8720000066784,Solero Exotic 90ml,THU,AUG,sunny,hot,1096,2181.04
2019-08-16,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,AUG,sunny,hot,1330,1981.7
2019-08-16,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,AUG,sunny,hot,1251,1863.99
2019-08-16,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,AUG,sunny,hot,1181,2940.69
2019-08-16,GTIN-8000920461235,Calippo Cola 105ml,FRI,AUG,sunny,hot,1155,2298.45
2019-08-16,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,AUG,sunny,hot,996,2978.04
2019-08-16,GTIN-8711327319714,Cornetto Classico 120ml,FRI,AUG,sunny,hot,903,3602.97
2019-08-16,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,AUG,sunny,hot,983,2939.17
2019-08-16,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,AUG,sunny,hot,951,3794.49
2019-08-16,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,AUG,sunny,hot,1130,2248.7
